0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.9045953483305165,0.88602961121522,0.8848363087013849,0.8992728221161062,0.8819083840819633,0.8856306241269762,0.9045641005069158,0.9051088789171566,0.9051965893785439,0.9190344222422602,0.9470418251621653,0.9294685332060113,0.9115259084385481,0.8995766686680295,0.8813624781095828,0.8602558615908178,0.8349697917045784,0.8333362833996936,0.8224805106508186,0.809555570360788,0.8094321402691502,0.8094321402691502,0.8094321402691502,0.8084266049077744,0.788768306994803,0.7907490139603155,0.8089552778778089,0.808887361858909,0.7864894304958292,0.7636842324828619,0.7893082797126763,0.8052315891333337,0.7769446493029024,0.7645921704524294,0.7858487439584105,0.8067898998364873,0.8130802453175963,0.8326234746677326,0.8398882411309914,0.8693512102535466,0.8811712649913859,0.8769055993980941,0.8582857373365242,0.8572705095931537,0.8572537064408938,0.8458098596496764,0.8375097666608675,0.8566917731734631,0.8572705095931537,0.8546256944839352,0.8349658619350984,0.8333520024776142,0.8334462375566232,0.8446216512379685,0.8572351013246595,0.8572705095931537,0.858085967582999,0.876357546703971,0.8769018051379063,0.8593032687378659,0.8801534977746654,0.8992711960045967,0.8820051522450005,0.8811896942551551,0.8811896942551551,0.8807467898732635,0.8628925461424903,0.8504490703028948,0.8199330223421932,0.8096029538759812,0.8207036861595989,0.835130223420129,0.8551721210665493,0.8573369047524575,0.8667631983529946,0.8825670640854955,0.9032060782600024,0.924743968722098,0.9290096343153897,0.913713741813845,0.8564110585948432,0.8116981650128445,0.7487887525130317,0.6867122875322296,0.6416496204074149,0.5785409801912476,0.5138191580640581,0.4509218336257037,0.4062308879770602,0.3435693531028887,0.279087500356646,0.23035404716033803,0.19417320504144753,0.15834119965365812,0.12316702274750568,0.1256738629237124,0.18317865186665294,0.2471785319440154,0.29380115479973057,0.35342479807692806,0.41806651843469167,0.47277927795299357,0.5221570213848024,0.5671163642222226,0.6285297574515116,0.6651532317280564,0.6737688308706375,0.7232552620683466,0.7687168689754635,0.8164732293998385,0.8602966949450717,0.9041532953582077,0.953819364931221,0.9767246485422887,0.9887294405682616,1.0000000000000004,0.9674227752145304,0.9344826036534255,0.9127250378519567,0.9046264303874465,0.8860270365386635,0.8810218416811728,0.8661701104668329,0.8535897306559552,0.8345663224280475,0.8333513249311517,0.8333513249311517,0.8333513249311517,0.8333892026242893,0.8415119140659635,0.8718463849439169,0.8726771385530543,0.8566996409029435,0.8369858790503555,0.8210236329347245,0.7859911856941602,0.7644497287166807,0.7612547732309918,0.7444939906250898,0.7376884183167656,0.7440975782134029,0.7588471807642434,0.739705041769886,0.7538031309882229,0.7428991263464555,0.7376782450340413,0.7376745862831453,0.7376745862831453,0.7376745862831453,0.7376745862831453,0.7376745862831453,0.7376766189225314,0.7405298665082167,0.7603150222924637,0.7616886835706178,0.7728640972519631,0.785477547338655,0.7855129556071487,0.7855129556071487,0.7855318216561749,0.792728772360781,0.8091250679250575,0.8094330888341972,0.811146562149859,0.8309797231132405,0.8333528155333689,0.8354137803328485,0.8554453343578565,0.8572705095931537,0.8572705095931537,0.8567596891923617,0.8349871268166034,0.8029428877629683,0.7851505034260184,0.761900620130834,0.7386532731499882,0.7220800768041817,0.7303977378456534,0.7386805993946313,0.7578254794476438,0.7793819660815782,0.7867237523159796,0.8097389894548375,0.8327725885114612,0.8333513249311517,0.8304333954872902,0.7933549386504875,0.7455600318889277,0.6812637494042941,0.6244383585133324,0.5755114872834981,0.5110051363391155,0.44628263666546575,0.3816295032697572,0.3300791770316307,0.275951219161068,0.21470079756646232,0.18394667784213192,0.14110229308887412,0.08879391573719397,0.029752010285699626,0.0,0.010224083306671794,0.05241449709166934,0.09984495495766854,0.1578535404165211,0.22256790953262584,0.28728593739962793,0.345589916949673,0.3923757542647266,0.43845006034290446,0.49834217408617487,0.5567301490085521,0.5739941032069149,0.6126623868664738,0.646965194797013,0.6982696736926535,0.734624779954232,0.7665831217172667,0.7851719252536062,0.7855129556071487,0.7849864161284357,0.7555602989483208,0.7384644758586063,0.7646235962579238,0.8007084238424409,0.8003279872831057,0.7855955368870089,0.7722714158936781,0.7626944054919327,0.7812288607500877,0.7855113294956393,0.7867279531040441,0.8056944719947037,0.8094322757784429,0.8108469075195712,0.8310754261059277,0.8527132014447862,0.8567569790065135,0.8349974255228259,0.8090251200165843,0.7875755465181369,0.7855144462093651,0.7831413537892371,0.7633081928258556,0.7615947195101946,0.7616791777485621,0.7722714158936794,0.7854435893292049,0.7820485006240094,0.7629086533188048,0.7615583626766527,0.7490683426815994,0.7508178692902856,0.7615780518672262
